"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597935,-338677.775158761,16664.8766442213,0.621063002514159,"LM_AP"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,-264851.063099582,6497.15187710273,0.365074943512701,"LM_AP"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109461,-72027.2426218923,5479.82265986825,0.0321560407833462,"LM_AP"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957734,21631.5418789856,4191.30119742932,0.00288191612626951,"LM_AP"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,-264851.063099582,2022.05875688392,0.378261554404754,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109462,-72027.2426218925,1178.72853179745,0.0357332448246678,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957723,21631.5418789854,1064.3708683448,0.0124021621055141,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,46001.8631438211,7037.2620459589,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597935,-338677.775158761,8779.51022758985,0.635286073072015,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,46001.8631438211,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597936,-338677.775158761,41442.3467991788,0.649757372762128,"LM_AR"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,-264851.063099582,13997.5327024809,0.3824881132352,"LM_AR"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109462,-72027.2426218924,11111.612293899,0.033830731831055,"LM_AR"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957727,21631.5418789855,8183.44577586322,0.00302346535923823,"LM_AR"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,46001.8631438211,NA,1,"LM_AR_DIFF"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597936,-338677.775158761,41442.3467991788,0.649757372762128,"LM_AR_DIFF"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,-264851.063099582,13997.5327024809,0.3824881132352,"LM_AR_DIFF"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109462,-72027.2426218924,11111.612293899,0.033830731831055,"LM_AR_DIFF"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957727,21631.5418789855,8183.44577586322,0.00302346535923823,"LM_AR_DIFF"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812738,46001.8631438213,NA,1,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597934,-338677.775158761,41442.3467991789,0.649757372762127,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,-264851.063099581,13997.5327024809,0.382488113235198,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109461,-72027.2426218922,11111.612293899,0.033830731831055,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957768,21631.5418789864,8183.44577586321,0.00302346535923854,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_V3","VP",11897.1547365028,139065.769152872,3037.08818430879,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T20","c_V3","VP",19755.7585124682,384487.740155099,2710.53303271336,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T24","c_V3","VP",19771.5123191439,412046.474932754,2717.06461687779,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,46001.8631438211,7037.26204595892,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T6","c_V3","VP",15333.9543812737,46001.8631438211,7037.26204595892,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,46001.863143821,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T6","c_V3","VP",15333.9543812737,46001.863143821,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T17","c_V3","VP",11897.1547365028,139065.769152872,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T20","c_V3","VP",19755.7585124682,384487.740155099,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T24","c_V3","VP",17605.5420461432,403790.197942049,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T3","c_V3","VP",0,0,0,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T6","c_V3","VP",0,0,0,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T17","c_V3","VP",8460.35509173194,93063.9060090514,3870.74686913204,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T20","c_V3","VP",24177.5626436627,338485.877011278,3270.35569931284,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T24","c_V3","VP",24177.5626436627,338485.877011278,3270.35569931284,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,46001.863143821,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T6","c_V3","VP",15333.9543812737,46001.863143821,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T17","c_V3","VP",11897.1547365028,139065.769152872,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T20","c_V3","VP",19755.7585124682,384487.740155099,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T24","c_V3","VP",17605.5420461432,403790.197942049,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T3","c_V3","VP",0,0,0,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T6","c_V3","VP",0,0,0,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T17","c_V3","VP",8460.35509173194,93063.9060090514,3870.74686913204,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T20","c_V3","VP",24177.5626436627,338485.877011278,3270.35569931284,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T24","c_V3","VP",24177.5626436627,338485.877011278,3270.35569931284,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812738,46001.8631438214,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T6","c_V3","VP",15333.9543812739,46001.8631438216,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_V3","VP",11897.154736503,139065.769152874,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T20","c_V3","VP",19755.7585124682,384487.740155099,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T24","c_V3","VP",17605.5420461435,403790.197942051,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812738,46001.8631438214,14217.1518490272,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T6","c_V3","VP",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T17","c_V3","VP",8460.35509173194,93063.9060090514,5510.23316119898,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T20","c_V3","VP",24177.5626436627,338485.877011278,4105.35219136195,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T24","c_V3","VP",24177.5626436627,338485.877011278,4255.41736327538,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.086709311,-113262.260127933,61299.0175202281,0.0866189501742997,"LM_AP"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,603582.089552239,74255.3336781693,0.207726524940786,"LM_AP"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.451379466,999301.673450921,23087.9490771995,0.393286112332945,"LM_AP"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903493,1203150.27180699,15222.9398686289,0.545716053393181,"LM_AP"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,1165997.81017691,11530.143247879,0.525986333895947,"LM_AP"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.451379466,999301.673450923,14355.1053914616,0.706443314512375,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903493,1203150.27180699,6056.20328373349,0.742151095509326,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907046,1165997.81017691,3256.20623274943,0.690996244316745,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.08670931,-113262.26012793,85480.5120687429,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,603582.089552238,75527.3040305124,0.447432410901056,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.0867093095,-113262.260127928,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,603582.089552239,79877.0457714659,0.613314966295877,"LM_AR"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.4513794661,999301.673450924,21332.3020493339,0.791517130361025,"LM_AR"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903491,1203150.27180698,12719.0035573432,0.881751921725622,"LM_AR"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,1165997.81017691,11552.6136091393,0.815543268529909,"LM_AR"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.0867093095,-113262.260127928,NA,1,"LM_AR_DIFF"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,603582.089552239,79877.0457714659,0.613314966295877,"LM_AR_DIFF"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.4513794661,999301.673450924,21332.3020493339,0.791517130361025,"LM_AR_DIFF"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903491,1203150.27180698,12719.0035573432,0.881751921725622,"LM_AR_DIFF"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,1165997.81017691,11552.6136091393,0.815543268529909,"LM_AR_DIFF"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.0867093095,-113262.260127928,NA,1,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,603582.089552239,79877.0457714659,0.613314966295879,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.451379466,999301.673450921,21332.302049334,0.791517130361024,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903491,1203150.27180698,12719.0035573432,0.881751921725622,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,1165997.81017691,11552.6136091394,0.815543268529908,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",249802.965962504,1216631.13006396,192662.512584049,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",262065.38734897,1549253.73134328,186750.032362011,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",259605.543710022,1566652.45202559,188109.680084776,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",43724.2359630423,131172.707889127,43724.2359630423,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",260398.009950249,848017.057569297,187320.208466727,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",238948.116560057,716844.34968017,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",73426.7438318608,1027974.41364605,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",76332.6226012792,1297654.58422175,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",76332.6226012792,1297654.58422175,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",238948.116560057,716844.34968017,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",73426.7438318608,1027974.41364605,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",76332.6226012792,1297654.58422175,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",76332.6226012792,1297654.58422175,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",238948.116560057,716844.34968017,208281.811217724,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",238948.116560057,716844.34968017,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",73426.7438318607,1027974.41364605,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",76332.6226012791,1297654.58422174,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",76332.6226012791,1297654.58422174,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",238948.116560057,716844.34968017,173459.802987862,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",238948.116560057,716844.349680171,165377.599782306,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",238948.116560057,716844.349680171,174451.193514309,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320933,-19725.092859628,60839.0822885121,0.00291141454760626,"LM_AP"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670545,543697.129602327,55809.9848731601,0.273576878054892,"LM_AP"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663543,851554.773528023,18098.3394218328,0.433760520412967,"LM_AP"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,1082091.94655749,12005.9591245574,0.609707463652505,"LM_AP"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,1054483.27921645,9240.31212678698,0.585590123595421,"LM_AP"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663544,851554.773528024,13968.9582155192,0.670338075238142,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,1082091.94655748,6743.93388442738,0.737571815921165,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,1054483.27921644,2001.11578400191,0.692896598076436,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.0309532086,-19725.0928596257,82848.545848969,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.188267054,543697.129602325,57546.9309655209,0.517381260056135,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320843,-19725.0928596253,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670544,543697.129602326,56113.3765796871,0.722824845584002,"LM_AR"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663544,851554.773528025,16501.3340926298,0.82166534440009,"LM_AR"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,1082091.94655748,10121.6176945338,0.904984607273127,"LM_AR"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,1054483.27921644,9613.23800863084,0.839286392024536,"LM_AR"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320843,-19725.0928596253,NA,1,"LM_AR_DIFF"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670544,543697.129602326,56113.3765796871,0.722824845584002,"LM_AR_DIFF"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663544,851554.773528025,16501.3340926298,0.82166534440009,"LM_AR_DIFF"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,1082091.94655748,10121.6176945338,0.904984607273127,"LM_AR_DIFF"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,1054483.27921644,9613.23800863084,0.839286392024536,"LM_AR_DIFF"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320843,-19725.0928596253,NA,1,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670544,543697.129602326,56113.3765796871,0.722824845584002,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663545,851554.773528026,16501.3340926297,0.821665344400091,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278743,1082091.94655749,10121.6176945338,0.904984607273127,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,1054483.27921645,9613.23800863085,0.839286392024536,"LM_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_V1","VPC",66979.135384567,977596.441545833,21452.3170093474,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T20","c_V1","VPC",81314.0890128697,1327999.31318143,15709.8446907975,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T24","c_V1","VPC",78806.1068651829,1341137.19018345,17863.1399079509,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","VPC",50468.189602039,151404.568806117,50468.189602039,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T6","c_V1","VPC",208269.772229485,714826.79126807,152049.051689337,NA,"VPCL_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","VPC",0,0,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T6","c_V1","VPC",187807.407487318,563422.222461954,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T17","c_V1","VPC",59013.705195694,826191.872739716,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T20","c_V1","VPC",67297.5719407425,1144058.72299262,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T24","c_V1","VPC",67297.5719407425,1144058.72299262,NA,NA,"VPCL_AR"
"NJ2020","1","1","T0_T3","c_V1","VPC",0,0,0,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T6","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T17","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T20","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T24","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_SE"
"NJ2020","1","1","T0_T3","c_V1","VPC",0,0,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T6","c_V1","VPC",187807.407487318,563422.222461954,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T17","c_V1","VPC",59013.705195694,826191.872739716,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T20","c_V1","VPC",67297.5719407425,1144058.72299262,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T24","c_V1","VPC",67297.5719407425,1144058.72299262,NA,NA,"VPCL_AR_DIFF"
"NJ2020","1","1","T0_T3","c_V1","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T6","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T17","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T20","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T24","c_V1","VPC",187807.407487318,563422.222461954,169972.480813979,NA,"VPCL_AR_DIFF_SE"
"NJ2020","1","1","T0_T3","c_V1","VPC",0,0,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T6","c_V1","VPC",187807.407487318,563422.222461954,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T17","c_V1","VPC",59013.7051956941,826191.872739717,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T20","c_V1","VPC",67297.5719407426,1144058.72299262,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T24","c_V1","VPC",67297.5719407426,1144058.72299262,NA,NA,"VPCL_AR_DIFF_LMER"
"NJ2020","1","1","T0_T3","c_V1","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
